customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,TenureGroup,AvgMonthlySpend,SupportServiceCount,actual_churn_flag,predicted_churn_flag,churn_probability,risk_segment,customer_value_proxy,intervention_urgency,retention_priority_score,priority_level,primary_reason,secondary_reason,reason_type,suggested_action,expected_mechanism,suggested_success_metric
5057-RKGLH,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.35,191.1,0-12 Months,21.233333333333334,0,0,0,0.015863358583558574,Low Risk,12.47,52.5,11.94,Monitor,Tenure of 12 months or less,Limited support-service adoption,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
2812-REYAT,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.05,923.1,49-72 Months,18.838775510204083,0,0,0,0.08180633914395352,Low Risk,16.49,19.17,11.91,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
5505-OVWQW,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,353.65,13-24 Months,20.802941176470586,0,0,0,0.027708861356746606,Low Risk,13.29,45.83,11.86,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
3511-BFTJW,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),38.5,2763.0,49-72 Months,38.375,3,0,0,0.04171432278912416,Low Risk,37.35,0.0,11.84,Monitor,No technical-support subscription,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
4940-KHCWD,Female,0,Yes,No,60,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),37.7,2288.7,49-72 Months,38.144999999999996,3,0,0,0.028979351748833454,Low Risk,34.18,10.0,11.78,Monitor,Elevated model probability,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
4703-MQYKT,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,390.4,13-24 Months,18.59047619047619,0,0,0,0.03369026825127936,Low Risk,13.19,42.5,11.69,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
3884-UEBXB,Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),36.15,2434.45,49-72 Months,36.33507462686567,2,0,0,0.03948755964829709,Low Risk,34.15,4.17,11.53,Monitor,No technical-support subscription,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
5063-IUOKK,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,265.75,13-24 Months,20.442307692307693,0,0,0,0.01650464028302065,Low Risk,12.56,49.17,11.51,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
2266-FUBDZ,Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,278.85,13-24 Months,18.59,0,0,0,0.020734085399785957,Low Risk,12.41,47.5,11.47,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
3978-YNKDD,Male,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.85,467.5,13-24 Months,24.605263157894736,0,0,0,0.02039036997841106,Low Risk,14.33,44.17,11.43,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
7061-OVMIM,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.55,608.5,25-48 Months,20.283333333333335,0,0,0,0.04153504417353316,Low Risk,14.41,35.0,11.34,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
2332-TODQS,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.05,1171.5,25-48 Months,24.40625,0,0,0,0.0504624726242394,Low Risk,20.71,20.0,11.21,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
8241-JUIQO,Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.45,1336.35,49-72 Months,21.907377049180326,0,0,0,0.08658141104707816,Low Risk,18.53,9.17,11.2,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
6527-PZFPV,Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.8,469.65,13-24 Months,19.568749999999998,0,0,0,0.026502318900450305,Low Risk,14.32,40.0,11.17,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
2788-CJQAQ,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,270.2,13-24 Months,20.784615384615385,0,0,0,0.010452638198803266,Low Risk,12.42,49.17,11.11,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
0307-BCOPK,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.05,326.65,13-24 Months,20.415625,0,0,0,0.015486135770239379,Low Risk,12.52,46.67,11.06,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
8292-ITGYJ,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.65,1138.8,25-48 Months,25.306666666666665,0,0,0,0.0432807332577438,Low Risk,20.3,22.5,11.05,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
2805-AUFQN,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.8,475.2,25-48 Months,19.008,0,0,0,0.02831510731235829,Low Risk,13.79,39.17,11.02,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
0463-TXOAK,Male,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1334.5,49-72 Months,25.66346153846154,0,0,0,0.05016667621378734,Low Risk,21.95,16.67,11.0,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
4521-WFJAI,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.95,1444.05,49-72 Months,25.786607142857143,0,0,0,0.05383694380553947,Low Risk,22.78,13.33,10.92,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
2150-OEGBV,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.1,562.6,25-48 Months,20.83703703703704,0,0,0,0.028068354397953545,Low Risk,14.46,37.5,10.92,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
2892-GESUL,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,309.25,13-24 Months,17.180555555555557,0,0,0,0.01702676957135459,Low Risk,12.59,45.0,10.92,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
6080-LNESI,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.75,1234.6,49-72 Months,24.2078431372549,0,0,0,0.05026988967839247,Low Risk,20.91,17.5,10.87,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
5469-NUJUR,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,373.5,13-24 Months,19.657894736842106,0,0,0,0.015386163012386411,Low Risk,13.29,44.17,10.87,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
2263-SFSQZ,Male,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.95,1222.25,49-72 Months,23.965686274509803,0,0,0,0.048819570504216474,Low Risk,20.95,17.5,10.79,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
3646-ITDGM,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,1051.9,49-72 Months,18.78392857142857,0,0,0,0.0745793831172399,Low Risk,17.04,13.33,10.73,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
4530-NDRKU,Female,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.05,761.85,25-48 Months,18.139285714285716,0,0,0,0.05234816235307954,Low Risk,15.01,25.0,10.64,Monitor,Electronic-check payment,Limited support-service adoption,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
3865-ZFZIB,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,358.15,13-24 Months,18.849999999999998,0,0,0,0.012474333547902635,Low Risk,13.03,44.17,10.63,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
2320-TZRRH,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,403.15,13-24 Months,20.1575,0,0,0,0.013524461781979651,Low Risk,13.21,43.33,10.61,Monitor,Limited support-service adoption,No additional validated indicator,Observed risk indicators,Monitor only,Observe risk movement without intervention cost.,Risk-segment migration and observed churn rate
